"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"01.02.2021","59,100","58,300","59,300","58,250","81,02K","1,55%"
"29.01.2021","58,200","58,350","58,600","57,550","98,57K","-1,02%"
"28.01.2021","58,800","58,550","59,400","58,550","149,64K","-0,25%"
"27.01.2021","58,950","58,600","59,400","58,150","105,12K","0,77%"
"26.01.2021","58,500","57,800","58,700","57,800","51,34K","0,09%"
"25.01.2021","58,450","58,000","58,450","57,750","62,02K","1,12%"
"22.01.2021","57,800","58,250","58,650","57,500","99,59K","-1,53%"
"21.01.2021","58,700","59,450","60,000","58,450","68,64K","-1,51%"
"20.01.2021","59,600","60,000","60,400","59,300","55,41K","-1,08%"
"19.01.2021","60,250","60,650","60,850","60,000","57,95K","-0,50%"
"18.01.2021","60,550","60,200","60,750","59,850","39,96K","0,41%"
"15.01.2021","60,300","60,500","60,700","59,750","119,99K","-0,08%"
"14.01.2021","60,350","60,400","60,700","59,650","150,95K","-0,25%"
"13.01.2021","60,500","58,900","60,500","58,850","107,33K","2,20%"
"12.01.2021","59,200","59,450","59,500","58,550","73,37K","-0,75%"
"11.01.2021","59,650","58,800","59,750","58,750","90,76K","1,62%"
"08.01.2021","58,700","59,000","59,350","58,400","56,19K","-0,42%"
"07.01.2021","58,950","58,750","59,050","58,250","67,43K","0,77%"
"06.01.2021","58,500","59,050","59,350","58,100","63,64K","-0,85%"
"05.01.2021","59,000","60,200","60,200","58,850","61,50K","-1,75%"
"04.01.2021","60,050","58,650","60,200","58,500","73,31K","3,45%"
