"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"18.01.2021","22,320","22,470","22,470","22,090","1,26M","-0,76%"
"15.01.2021","22,490","22,680","22,680","22,240","1,60M","-0,84%"
"14.01.2021","22,680","22,470","22,680","22,270","1,43M","1,07%"
"13.01.2021","22,440","22,000","22,450","21,950","2,27M","2,94%"
"12.01.2021","21,800","22,450","22,460","21,760","1,27M","-2,81%"
"11.01.2021","22,430","22,500","22,690","22,370","1,28M","-1,54%"
"08.01.2021","22,780","22,530","22,780","22,430","1,26M","1,11%"
"07.01.2021","22,530","22,720","22,730","22,430","6,41M","-0,49%"
"06.01.2021","22,640","22,270","22,640","22,100","1,01M","2,12%"
"05.01.2021","22,170","22,320","22,420","22,070","5,07M","-0,89%"
"04.01.2021","22,370","22,450","22,660","22,300","9,45M","0,09%"
